,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
31,BPZfuPvSxCfoppU4lPFm0Q,domodomo-new-york-new-york-4,DOMODOMO - New York,https://s3-media1.fl.yelpcdn.com/bphoto/YX89PDM_-aBCL2USyNyhuw/o.jpg,False,https://www.yelp.com/biz/domodomo-new-york-new-york-4?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1534,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.7280299, 'longitude': -74.00167}",['delivery'],$$$,"{'address1': '140 W Houston St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['140 W Houston St', 'New York, NY 10012']}",+16467070301,(646) 707-0301,3007.453427808867
32,xYDays-olVw50rdusxW5Rw,wanpaku-brooklyn,Wanpaku,https://s3-media2.fl.yelpcdn.com/bphoto/Z_pVf1pumkLNBAfTBG07cQ/o.jpg,False,https://www.yelp.com/biz/wanpaku-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,146,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 40.72355, 'longitude': -73.95092}","['pickup', 'delivery']",$$,"{'address1': '621 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['621 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183833139,(718) 383-3139,3011.888174711392
33,QoEopgcby68Pyv1l52yiBg,menya-sandaime-fort-lee,Menya Sandaime,https://s3-media3.fl.yelpcdn.com/bphoto/PKrRikBRmZFjunkQNGQGcg/o.jpg,False,https://www.yelp.com/biz/menya-sandaime-fort-lee?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,838,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.849738, 'longitude': -73.9677057}",['delivery'],$$,"{'address1': '1638 Parker Ave', 'address2': '', 'address3': '', 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['1638 Parker Ave', 'Fort Lee, NJ 07024']}",+12014824141,(201) 482-4141,15903.612397743676
34,eyqVOLoOLrqZ98_QhdPXqg,ramen-danbo-brooklyn,Ramen Danbo,https://s3-media3.fl.yelpcdn.com/bphoto/uIimmgGWdCE_KXOHRQ04Tg/o.jpg,False,https://www.yelp.com/biz/ramen-danbo-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,479,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.6761199579391, 'longitude': -73.9745199680328}","['pickup', 'delivery']",$$,"{'address1': '52 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['52 7th Ave', 'Brooklyn, NY 11217']}",,,3453.7099808984394
35,WLl0nKeWBksVM5SkKKuLpg,tabetomo-new-york,TabeTomo,https://s3-media2.fl.yelpcdn.com/bphoto/MMD4mlqwhBHqB3072ZZ4ag/o.jpg,False,https://www.yelp.com/biz/tabetomo-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,541,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.72694509999999, 'longitude': -73.98316}","['pickup', 'delivery']",$$,"{'address1': '131 Ave A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['131 Ave A', 'New York, NY 10009']}",+16468506414,(646) 850-6414,2245.376676414131
36,-86K6KX3HlUwkWTWRO3VAQ,kyuramen-flushing-flushing,Kyuramen - Flushing,https://s3-media4.fl.yelpcdn.com/bphoto/uxCQ1yP3vXWYNfwq2gN9sA/o.jpg,False,https://www.yelp.com/biz/kyuramen-flushing-flushing?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1182,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.76051, 'longitude': -73.83339}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '133-42 37th Ave', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['133-42 37th Ave', 'Flushing, NY 11354']}",+19172852332,(917) 285-2332,13651.328668753667
37,lT-yNq6BW2vonJ9Ik-T5vg,tonchin-brooklyn,Tonchin,https://s3-media4.fl.yelpcdn.com/bphoto/0qLkwJV2778vR_zNoz0ZrQ/o.jpg,False,https://www.yelp.com/biz/tonchin-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,50,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.71676616063315, 'longitude': -73.9616957}",[],,"{'address1': '109 N 3rd St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['109 N 3rd St', 'Brooklyn, NY 11249']}",+13474575528,(347) 457-5528,1832.519141265957
38,W2Dj_3C2ySoXgg1SaGVj6g,nippon-cha-bayside-2,Nippon Cha,https://s3-media2.fl.yelpcdn.com/bphoto/XvebRdUHNCzGtNxyKF4BLA/o.jpg,False,https://www.yelp.com/biz/nippon-cha-bayside-2?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1030,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.76432, 'longitude': -73.77167}","['pickup', 'delivery']",$$,"{'address1': '39-34 Bell Blvd', 'address2': None, 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['39-34 Bell Blvd', 'Bayside, NY 11361']}",+17182290805,(718) 229-0805,18610.17163124337
39,_RHQzitjNROX984qz7RAaA,shaku-ramen-flushing,Shaku Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/iyYgUPAvbpDn5-qpLT5FrQ/o.jpg,False,https://www.yelp.com/biz/shaku-ramen-flushing?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,125,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 40.7634721, 'longitude': -73.8092242}","['pickup', 'delivery']",$$,"{'address1': '156-30 Northern Blvd', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['156-30 Northern Blvd', 'Flushing, NY 11354']}",+13475423171,(347) 542-3171,15637.628472211747
40,TN4RnyqHMSupRFot4Q-_EA,ippudo-westside-new-york,Ippudo Westside,https://s3-media4.fl.yelpcdn.com/bphoto/uQX2gw-z0e3S2Qmt0ZFghA/o.jpg,False,https://www.yelp.com/biz/ippudo-westside-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,4005,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.76344, 'longitude': -73.98661}","['pickup', 'delivery']",$$,"{'address1': '321 W 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['321 W 51st St', 'New York, NY 10019']}",+12129742500,(212) 974-2500,6314.767408938716
41,e7waIGDxL87Y2GXA-oK2Yw,senshi-ramen-new-york,Senshi Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/KF6Qa1YeFtcLWlODfTUY0Q/o.jpg,False,https://www.yelp.com/biz/senshi-ramen-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,26,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.70426587096305, 'longitude': -74.00971724900641}",[],,"{'address1': '100 Pearl St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['100 Pearl St', 'New York, NY 10004']}",,,2591.1059996662757
42,JhJLPp6KuBcD3CHCkEKJ_A,cocoron-and-goemon-curry-new-york-2,Cocoron  & Goemon Curry,https://s3-media2.fl.yelpcdn.com/bphoto/hTP2OyCxqduTwaX-XzyF6A/o.jpg,False,https://www.yelp.com/biz/cocoron-and-goemon-curry-new-york-2?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1085,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 40.72029996280202, 'longitude': -73.99304888458795}","['pickup', 'delivery']",$$,"{'address1': '16 Delancey St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['16 Delancey St', 'New York, NY 10002']}",+12124771212,(212) 477-1212,1886.644086432227
43,wob2d43mnUOksdKD51wJ3A,sakai-ramen-staten-island,Sakai Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/b2XZmZKpK_ZNs3p-OxzYcw/o.jpg,False,https://www.yelp.com/biz/sakai-ramen-staten-island?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,75,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.623464, 'longitude': -74.148136}","['pickup', 'delivery']",$$,"{'address1': '965 Richmond Ave', 'address2': 'Ste F', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['965 Richmond Ave', 'Ste F', 'Staten Island, NY 10314']}",+17185012228,(718) 501-2228,17008.693211882666
44,j-a8HUcsBJXHV2IfF786jw,kogane-ramen-brooklyn-heights-brooklyn,Kogane Ramen-Brooklyn Heights,https://s3-media4.fl.yelpcdn.com/bphoto/_wc8BgeIhncgNYMm5Ndl-w/o.jpg,False,https://www.yelp.com/biz/kogane-ramen-brooklyn-heights-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,414,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.698605, 'longitude': -73.992668}","['pickup', 'delivery']",$$,"{'address1': '76 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['76 Henry St', 'Brooklyn, NY 11201']}",+17188752828,(718) 875-2828,1471.7967723116367
45,l7G5tDA96xbA_bx1ZgkOeg,ichiran-midtown-new-york,ICHIRAN Midtown,https://s3-media3.fl.yelpcdn.com/bphoto/HxD_Rn1rSgR_dh19ol2S5Q/o.jpg,False,https://www.yelp.com/biz/ichiran-midtown-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1243,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.74839, 'longitude': -73.99062}","['pickup', 'delivery']",$$,"{'address1': '132 W 31st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 31st St', 'New York, NY 10001']}",+12124650701,(212) 465-0701,4704.532398644544
46,OOZgZGmiKocoYRgUOupEcA,karakatta-new-york,karakatta,https://s3-media1.fl.yelpcdn.com/bphoto/pNHvRKs9k7gpsGhvxQvs7A/o.jpg,False,https://www.yelp.com/biz/karakatta-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,284,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.72933, 'longitude': -73.99865}","['pickup', 'delivery']",$$,"{'address1': '230 Thompson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['230 Thompson St', 'New York, NY 10012']}",+19172616297,(917) 261-6297,2977.930311438005
47,nhez4xxvwwYIQEN2Vrj9mQ,yuji-ramen-brooklyn-3,YUJI Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/yPJOVShU0HBNqUwYW4xhEA/o.jpg,False,https://www.yelp.com/biz/yuji-ramen-brooklyn-3?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,139,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.712527, 'longitude': -73.9487788}",[],$$,"{'address1': '150 Ainslie St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['150 Ainslie St', 'Brooklyn, NY 11211']}",,,2636.286168795475
48,44SY464xDHbvOcjDzRbKkQ,ippudo-ny-new-york-7,Ippudo NY,https://s3-media1.fl.yelpcdn.com/bphoto/zF3EgqHCk7zBUwD2B3WTEA/o.jpg,False,https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,10599,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.73092, 'longitude': -73.99015}","['pickup', 'delivery']",$$,"{'address1': '65 4th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 4th Ave', 'New York, NY 10003']}",+12123880088,(212) 388-0088,2820.7453024396
49,h_yfJkaSnLk2tTrbgr5ZeQ,nori-izakaya-staten-island,Nori izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/izJcsYO5HmRDhr5zJqDuzg/o.jpg,False,https://www.yelp.com/biz/nori-izakaya-staten-island?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,9,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.598071886044345, 'longitude': -74.0725816925507}","['pickup', 'delivery']",,"{'address1': '900 Hylan Boulevard Staten', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['900 Hylan Boulevard Staten', 'Staten Island, NY 10305']}",+17188156688,(718) 815-6688,14447.225393686675
